city,month,zhvi,pred_pct_change,down_prob,actual_change,actual_dir,signal,score
Boise,2014-07-01,214336.12958953893,4.286622928016684,0.03007911228989968,2.013166397007593,1,STRONG BUY,2
Boise,2014-08-01,215032.38171293391,4.363885755760066,0.04053184331042581,2.2646431226213792,1,STRONG BUY,2
Boise,2014-09-01,215987.32037147463,4.661233526637012,0.03532341649432713,2.514612806078365,1,STRONG BUY,2
Boise,2014-10-01,216740.6745098938,4.465682434969304,0.06962327793520373,2.942799717836797,1,STRONG BUY,2
Boise,2014-11-01,217216.2892801513,4.449093063976393,0.0349832917576226,3.59426352025507,1,STRONG BUY,2
Boise,2014-12-01,217811.44252021913,4.503025391482224,0.07620934189357376,4.0706244025884075,1,STRONG BUY,2
Boise,2015-01-01,218651.07252708217,4.433431161286345,0.06328161489988104,4.382066895425507,1,STRONG BUY,2
Boise,2015-02-01,219902.09775680484,4.363885755760066,0.12901966360915273,4.511416075825214,1,STRONG BUY,2
Boise,2015-03-01,221418.56518904128,4.5665916272959395,0.0688342013364639,4.613316803386169,1,STRONG BUY,2
Boise,2015-04-01,223118.91846780851,4.408411678645645,0.059846133142338664,4.56854803204596,1,STRONG BUY,2
Boise,2015-05-01,225023.6151257995,4.435611749282869,0.08641425998255325,4.198464909440003,1,STRONG BUY,2
Boise,2015-06-01,226677.728251077,4.460595669387201,0.12985919668844792,3.8871701730339714,1,STRONG BUY,2
Boise,2015-07-01,228232.50879278424,4.463847943284623,0.04588042796039471,3.876281438285889,1,STRONG BUY,2
Boise,2015-08-01,229822.7963460822,4.460595669387201,0.06842737383468855,3.9969520299226513,1,STRONG BUY,2
Boise,2015-09-01,231633.30506272387,4.6708443101836625,0.04914220781996814,4.039470060120087,1,STRONG BUY,2
Boise,2015-10-01,233312.21342659183,4.515289178527605,0.08674557969301844,4.076912686021572,1,STRONG BUY,2
Boise,2015-11-01,234471.1526448095,4.718986373115039,0.0766372147038431,4.439881330575712,1,STRONG BUY,2
Boise,2015-12-01,235489.07729256383,4.6757819984541635,0.05390570990245824,4.843462439404522,1,STRONG BUY,2
Boise,2016-01-01,237079.44316725316,4.745292881120993,0.03450677036096328,4.894213809781567,1,STRONG BUY,2
Boise,2016-02-01,239008.70326986193,4.319720170307685,0.05461965226196919,4.666901411596425,1,STRONG BUY,2
Boise,2016-03-01,240990.0630699992,4.003406382281216,0.06896119649703347,4.47726172829257,1,STRONG BUY,2
Boise,2016-04-01,242824.1486538183,4.612873804746277,0.06479976078166061,4.487292269581866,1,STRONG BUY,2
Boise,2016-05-01,244881.39357667207,4.3730145301220915,0.07646065713482375,4.531131069678573,1,STRONG BUY,2
Boise,2016-06-01,246894.90230012947,4.29636513019975,0.05437914534335031,4.689483553107432,1,STRONG BUY,2
Boise,2016-07-01,248682.6180148981,4.203562966954445,0.04154441445128576,4.8545291091906195,1,STRONG BUY,2
Boise,2016-08-01,250163.0038166014,4.2551150272761955,0.054088105941025755,5.239784151741,1,STRONG BUY,2
Boise,2016-09-01,251779.81893282043,4.494482757363081,0.04430813012085977,5.542059216536588,1,STRONG BUY,2
Boise,2016-10-01,253720.37790503903,4.375926052186853,0.04235895182151084,5.752099639800301,1,STRONG BUY,2
Boise,2016-11-01,255977.29048488653,4.9441379214822465,0.047779277176114965,5.52625455939777,1,STRONG BUY,2
Boise,2016-12-01,258472.9981369547,4.897934537784394,0.07852114289293477,5.13168974435716,1,STRONG BUY,2
Boise,2017-01-01,260754.98809592865,4.337285319993008,0.04162083368492442,4.759171008229823,1,STRONG BUY,2
Boise,2017-02-01,263271.0052441029,4.655169325194132,0.033653970806455935,4.330398184874196,1,STRONG BUY,2
Boise,2017-03-01,265733.60559336597,4.042097090651458,0.04182214535346762,4.028207821406715,1,STRONG BUY,2
Boise,2017-04-01,268314.6268486148,3.7917598443724234,0.04397025421163514,3.8131485200722626,1,STRONG BUY,2
Boise,2017-05-01,270123.24717133044,4.722030250376803,0.03543579126517926,4.073473283464457,1,STRONG BUY,2
Boise,2017-06-01,271737.0304742813,3.7972117307330833,0.04482787105473973,4.471964444307819,1,STRONG BUY,2
Boise,2017-07-01,273164.76389190316,3.8277338830033085,0.09545082924963477,4.995728121679699,1,STRONG BUY,2
Boise,2017-08-01,274671.6880764936,4.437048214980699,0.07197431664341492,5.539482758151526,1,STRONG BUY,2
Boise,2017-09-01,276437.90747798403,4.243272579285594,0.0690309794547882,6.150948886394647,1,STRONG BUY,2
Boise,2017-10-01,278545.86207143014,3.895851737099373,0.07046796595523941,6.761058186729119,1,STRONG BUY,2
Boise,2017-11-01,281126.64547728124,4.00138107961825,0.09557717752608397,7.286749144601012,1,STRONG BUY,2
Boise,2017-12-01,283889.013859109,3.801959709148506,0.09227327254672812,7.628212535174828,1,STRONG BUY,2
Boise,2018-01-01,286811.3328201709,3.7747520473543337,0.08050042538646707,7.94867387403948,1,STRONG BUY,2
Boise,2018-02-01,289887.0788790147,3.8084505020427835,0.12145733463136388,8.187128625568185,1,STRONG BUY,2
Boise,2018-03-01,293441.46186957374,3.759529987053484,0.07189510271013688,8.22977176497277,1,STRONG BUY,2
Boise,2018-04-01,297378.50988280575,3.859963740322248,0.1136140409581119,7.999630772451693,1,STRONG BUY,2
Boise,2018-05-01,301611.63891184254,3.759529987053484,0.0774584359272742,7.554268638430028,1,STRONG BUY,2
Boise,2018-06-01,305544.67120029376,3.7917598443724234,0.06389568062258422,7.175418349879359,1,STRONG BUY,2
Boise,2018-07-01,309609.03029983223,3.759529987053484,0.07063485076609621,6.691315965348799,1,STRONG BUY,2
Boise,2018-08-01,313620.506895742,3.8571314414435,0.06965247816039499,6.248718594287261,1,STRONG BUY,2
Boise,2018-09-01,317591.0244452393,3.8551018875023053,0.07237993911641549,5.83441816473671,1,STRONG BUY,2
Boise,2018-10-01,321167.692670049,3.85682843441064,0.06996076063376533,5.4684250875270735,1,STRONG BUY,2
Boise,2018-11-01,324396.19236001465,4.048295999349362,0.05398691824850044,5.012439436788596,1,STRONG BUY,2
Boise,2018-12-01,327468.77960467816,3.920714346732408,0.054375414911186026,4.621394620371344,1,STRONG BUY,2
Boise,2019-01-01,330325.9487744465,3.759529987053484,0.05652819353155125,4.3817691076809995,1,STRONG BUY,2
Boise,2019-02-01,333217.7698256342,4.364950425646398,0.037138241240269654,4.303148076149799,1,STRONG BUY,2
Boise,2019-03-01,336120.6128650457,4.3160150419163585,0.02676523973490985,4.1492415352387235,1,STRONG BUY,2
Boise,2019-04-01,338730.5073490498,3.8860496456163767,0.038385790616356275,4.244261360449575,1,STRONG BUY,2
Boise,2019-05-01,340656.35503730865,4.877018589143904,0.04145699999187735,4.648172910911552,1,STRONG BUY,2
Boise,2019-06-01,342602.40416872443,4.434101404994349,0.036323422378351844,5.226730219012676,1,STRONG BUY,2
Boise,2019-07-01,344800.0691524994,5.001076928002932,0.05089221186122672,5.802306805972557,1,STRONG BUY,2
Boise,2019-08-01,347556.62387727527,4.3155077814686145,0.0661094209561407,6.351427167085322,1,STRONG BUY,2
Boise,2019-09-01,350067.06894254114,4.789180528372996,0.040004234172160036,7.107201955679754,1,STRONG BUY,2
Boise,2019-10-01,353107.11538852035,4.9820382569260255,0.03821682512723645,7.490678651564409,1,STRONG BUY,2
Boise,2019-11-01,356490.65145145153,4.874202384273306,0.05898658002921686,7.33406070405771,1,STRONG BUY,2
Boise,2019-12-01,360509.3075584751,4.687847379860164,0.04102490649715451,6.559015823779868,1,STRONG BUY,2
Boise,2020-01-01,364806.4270319329,5.114217466685532,0.036578072624717795,5.786450204630467,1,STRONG BUY,2
Boise,2020-02-01,369631.4297072211,4.813579441074689,0.03905232046084006,5.337797227906216,1,STRONG BUY,2
Boise,2020-03-01,374947.0425126162,6.079025202089542,0.02142515812242174,5.560412052283881,1,STRONG BUY,2
Boise,2020-04-01,379557.23469808314,4.644114866996801,0.02973923516107624,6.695260706766559,1,STRONG BUY,2
Boise,2020-05-01,382635.89223319176,5.526677891178738,0.021058614728311165,9.024144639492238,1,STRONG BUY,2
Boise,2020-06-01,384155.1700874347,8.760858984299565,0.015322090666830657,12.309180855930046,1,STRONG BUY,2
Boise,2020-07-01,385915.7692754274,7.6855772130912845,0.014152078842700644,15.890388647813914,1,STRONG BUY,2
Boise,2020-08-01,389361.6059156033,9.536015271869553,0.02150742473028311,19.29181237362197,1,STRONG BUY,2
Boise,2020-09-01,395795.6430541697,9.345128093700453,0.04253701050536507,22.18246440869034,1,STRONG BUY,2
Boise,2020-10-01,404969.5810925136,8.610867703828696,0.018696035262450894,24.38061549925299,1,STRONG BUY,2
Boise,2020-11-01,417165.5085909266,6.153792329595599,0.018568519072719836,25.564249360941172,1,STRONG BUY,2
Boise,2020-12-01,431441.5247409027,9.612206016744802,0.01493033350581252,25.281128079806848,1,STRONG BUY,2
Boise,2021-01-01,447239.28486649354,7.007995440079841,0.01370789193230082,23.31577866474499,1,STRONG BUY,2
Boise,2021-02-01,464476.5163837628,10.497264692167075,0.011852540949880752,19.63773343165718,1,STRONG BUY,2
Boise,2021-03-01,483592.87070580793,8.911689501478167,0.06882826619399951,14.902324488606643,1,STRONG BUY,2
Boise,2021-04-01,503703.6575476149,9.796846920518,0.09662786425419645,10.21345092131176,1,STRONG BUY,2
Boise,2021-05-01,523810.7394549496,9.928903391100624,0.19982170864638216,6.096150297954939,1,STRONG BUY,2
Boise,2021-06-01,540514.8092001219,4.514746055634111,0.09316460943840243,3.212075208586551,1,STRONG BUY,2
Boise,2021-07-01,551516.6066277535,2.9604172019473216,0.31654229645701903,1.9288471734771884,1,BUY,1
Boise,2021-08-01,555689.1765238537,5.8780251518630235,0.06964382771077215,2.405033582695748,1,STRONG BUY,2
Boise,2021-09-01,555659.4495021554,5.190086071849739,0.04334691142675817,4.036073121556716,1,STRONG BUY,2
Boise,2021-10-01,555149.1834000928,4.5272621683436345,0.04219654712285581,5.850576438355337,1,STRONG BUY,2
Boise,2021-11-01,555743.0294089525,4.43669054126522,0.04820268736723066,7.070523947769192,1,STRONG BUY,2
Boise,2021-12-01,557876.5513851779,4.909166998471853,0.05215860408163864,7.24832669214992,1,STRONG BUY,2
Boise,2022-01-01,562154.5191059503,5.801784798041796,0.022534733546974217,5.8218711921093735,1,STRONG BUY,2
Doylestown,2011-04-01,403024.0825919494,-2.626271044431653,0.8075814678899018,-1.623623909571681,0,STRONG SELL,-2
Doylestown,2011-05-01,401990.64497679734,-2.732602875861,0.9312465014336833,-1.6093833790861711,0,STRONG SELL,-2
Doylestown,2011-06-01,401348.880292474,-2.0804278798989735,0.951567154415336,-1.5654888920181076,0,STRONG SELL,-2
Doylestown,2011-07-01,400318.5597797151,-0.7940260592744061,0.9062496921090046,-1.5281273795060724,0,STRONG SELL,-2
Doylestown,2011-08-01,399338.30594991933,-1.650165056936508,0.8804777479695337,-1.4014088774370603,0,STRONG SELL,-2
Doylestown,2011-09-01,397544.50063891214,-0.9222835095797626,0.9256084209386416,-0.7566763383127784,0,STRONG SELL,-2
Doylestown,2011-10-01,396480.4872256546,0.6727873919120552,0.8596011184057386,-0.3181628683685544,0,SELL,-1
Doylestown,2011-11-01,395521.07435105945,2.7848025165171952,0.6546141884991064,-0.0745258467126808,0,SELL,-1
Doylestown,2011-12-01,395065.80815325625,2.0778710656727775,0.5064127976378809,-0.377947283577007,0,SELL,-1
Doylestown,2012-01-01,394201.1822624769,2.463798519112356,0.651357515435014,-0.5109040410117949,0,SELL,-1
Doylestown,2012-02-01,393741.9434793304,2.80138102320158,0.5697028311102272,-0.5520786355304286,0,SELL,-1
Doylestown,2012-03-01,394536.3754683138,2.354531007346942,0.3981430238747269,-0.4571379871747605,0,BUY,1
Doylestown,2012-04-01,395219.03353497584,3.2811532959856775,0.3188706441134277,-0.2937974150623357,0,BUY,1
Doylestown,2012-05-01,395226.3089214722,2.3174173619887584,0.54936799946751,-0.0261621241631204,0,SELL,-1
Doylestown,2012-06-01,393572.6676629995,2.5496323291858425,0.57954909075301,0.6126497057903357,1,SELL,-1
Doylestown,2012-07-01,392187.1924925816,2.915931807602551,0.6866025878077202,1.382932888382915,1,SELL,-1
Doylestown,2012-08-01,391568.1783302587,2.9427368617503733,0.3683961137366444,2.144145764605465,1,BUY,1
Doylestown,2012-09-01,392732.7998228257,2.4321284929884115,0.7155339535562704,2.4626664784635377,1,SELL,-1
Doylestown,2012-10-01,394057.89023061574,3.084711039769888,0.26447237879643537,2.58783616539342,1,BUY,1
Doylestown,2012-11-01,395122.9093238069,2.9313435097022005,0.27766538345145764,2.6909668827536093,1,BUY,1
Doylestown,2012-12-01,395983.889453508,3.2399649869999867,0.22044093625149142,2.782008165616201,1,STRONG BUY,2
Doylestown,2013-01-01,397610.8781615872,3.00872197711768,0.2272157684088837,2.6240345951224153,1,STRONG BUY,2
Doylestown,2013-02-01,399963.9708414697,2.919028244596393,0.22390120288335114,2.4044440501258535,1,STRONG BUY,2
Doylestown,2013-03-01,402404.49883399374,2.8809578979856254,0.20846757922204562,2.140791052632185,1,STRONG BUY,2
Doylestown,2013-04-01,404255.46282658994,3.0745927617511932,0.3139030043101899,1.9997191810443793,1,BUY,1
Doylestown,2013-05-01,405755.535959883,3.4330399243055547,0.1527602704786284,1.7277685006065857,1,STRONG BUY,2
Doylestown,2013-06-01,407000.1935926293,3.121586417658357,0.13617352980277886,1.555736053460599,1,STRONG BUY,2
Doylestown,2013-07-01,408044.3251585172,2.563245654259215,0.21670804939898602,1.8674687644632424,1,STRONG BUY,2
Doylestown,2013-08-01,409580.8807410145,3.293832450922511,0.13006674497009985,2.166929774498505,1,STRONG BUY,2
Doylestown,2013-09-01,411019.13834042125,3.1336004893992864,0.2016204307377285,2.4717074437826225,1,STRONG BUY,2
Doylestown,2013-10-01,412339.436857153,3.111781389113278,0.23435857646675007,2.3570530718407534,1,STRONG BUY,2
