city,RegionName,month,zhvi,zhvi_mom,zhvi_yoy,zhvi_3m_fwd,zhvi_6m_fwd,zhvi_12m_fwd,zhvi_3m_avg
Indianapolis,"Indianapolis, IN",2015-03-01,139174.82044918984,0.3120933187502395,4.706984993523311,1.2652734376952912,2.402775728168316,4.5663934388157745,138784.905671721
Indianapolis,"Indianapolis, IN",2015-04-01,139703.1783458547,0.37963612595983687,4.4163592146303055,1.253736605845246,2.3739609548258045,4.613956101377181,139206.6051015318
Indianapolis,"Indianapolis, IN",2015-05-01,140320.13607260794,0.4416203940799779,4.104213897329956,1.2205269469525826,2.1311910981663296,4.647842211208575,139732.71162255085
Indianapolis,"Indianapolis, IN",2015-06-01,140935.76248429355,0.4387299135507172,3.85785594398238,1.1232896054666597,2.0435627050272576,4.831385988916237,140319.69230091874
Indianapolis,"Indianapolis, IN",2015-07-01,141454.68823230595,0.36820019196350806,3.581625742478489,1.1063535890446285,2.0624217820619517,5.04508930362042,140903.5289297358
Indianapolis,"Indianapolis, IN",2015-08-01,142032.78114537467,0.4086770967387965,3.492187382354439,0.8996832744123218,2.1399996004775046,5.204532721007649,141474.41062065805
Indianapolis,"Indianapolis, IN",2015-09-01,142518.8792546648,0.3422436041667032,3.4264206090736993,0.9100505958133276,2.1128506481024267,5.499973392387991,142002.1162107818
Indianapolis,"Indianapolis, IN",2015-10-01,143019.67725243597,0.3513906370792519,3.6295896549130457,0.9456064422057375,2.188051654599743,5.7485674170791645,142523.77921749183
Indianapolis,"Indianapolis, IN",2015-11-01,143310.62632152226,0.20343289446300705,3.7534773012480205,1.2292569072709147,2.4641356729339314,6.140549938758411,142949.727609541
Indianapolis,"Indianapolis, IN",2015-12-01,143815.87316446836,0.35255364931039423,4.0521148684563135,1.1919526798245261,2.73199328795255,6.310330968851674,143382.05891280886
Indianapolis,"Indianapolis, IN",2016-01-01,144372.08053415685,0.3867496385829394,4.28639322021509,1.23080662565076,2.9223954022250087,6.343659165204785,143832.86000671584
Indianapolis,"Indianapolis, IN",2016-02-01,145072.28209443277,0.48499790103826435,4.56276683132959,1.219883266350763,3.000326152846222,6.233694664860123,144420.078597686
