city,zillow_metro,month,review_volume,checkin_volume,avg_stars,n_restaurants,reviews_per_restaurant,pct_budget,pct_mid,pct_upscale,pct_luxury,avg_price_tier,review_volume_3m_avg,review_yoy_growth,checkin_yoy_growth
Indianapolis,"Indianapolis, IN",2010-11-01,341,1176,3.7624633431085046,3643,0.09360417238539664,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,397.0,179.50819672131146,inf
Indianapolis,"Indianapolis, IN",2010-12-01,406,1265,3.7536945812807883,3643,0.11144660993686523,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,385.3333333333333,172.48322147651004,inf
Indianapolis,"Indianapolis, IN",2011-01-01,590,1554,3.828813559322034,3643,0.16195443315948393,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,445.6666666666667,180.95238095238093,3989.473684210526
Indianapolis,"Indianapolis, IN",2011-02-01,534,1662,3.696629213483146,3643,0.14658248696129564,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,510.0,135.24229074889868,1951.851851851852
Indianapolis,"Indianapolis, IN",2011-03-01,660,2443,3.85,3643,0.18116936590721933,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,594.6666666666666,198.6425339366516,1596.5277777777778
Indianapolis,"Indianapolis, IN",2011-04-01,646,3104,3.7755417956656347,3643,0.17732637935767226,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,613.3333333333334,148.46153846153845,1243.7229437229437
Indianapolis,"Indianapolis, IN",2011-05-01,678,3440,3.877581120943953,3643,0.18611034861377984,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,661.3333333333334,201.33333333333331,1646.1928934010152
Indianapolis,"Indianapolis, IN",2011-06-01,757,3911,3.8494055482166445,3643,0.2077957727147955,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,693.6666666666666,121.99413489736068,1306.8345323741007
Indianapolis,"Indianapolis, IN",2011-07-01,883,4583,3.795016987542469,3643,0.24238265166071918,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,772.6666666666666,103.45622119815667,504.61741424802113
Indianapolis,"Indianapolis, IN",2011-08-01,827,4999,3.7484885126964933,3643,0.22701070546253088,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,822.3333333333334,65.39999999999999,352.80797101449275
Indianapolis,"Indianapolis, IN",2011-09-01,733,5234,3.8567530695770804,3643,0.2012077957727148,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,814.3333333333334,66.21315192743764,374.52402538531277
